"id_identificacion";"id_directorio";"idrph";"region_h";"region_15_h";"r_p_c";"r_p_c_15";"esth";"esth_15";"sech";"tipo";"mesh";"vivh";"hogh";"ano_encuesta";"edadjh";"sexojh";"cursojh";"niveljh";"termino_niveljh";"cinejh";"proveedor";"nacionalidad";"conyugaljh";"informante";"grupo_edad";"totperh";"totmenh";"totmayh";"totfth";"totocuph";"totdesoh";"totffth";"perch";"percocuh";"grujh1";"cisejh";"b8jh";"b9jh";"b10jh";"b11jh";"b12jh";"ram_subcjh1";"ramjh1";"temjh";"b16jh";"meses_empleo";"tme";"b19jh";"hor_habjh";"hor_efejh";"gru_cesjh1";"cise_cesjh";"ram_cesjh1";"ss_t";"svar_t";"reg_t";"ing_t_d";"gan_t";"ing_t_cp";"ing_t_emp";"autoconsumo_t";"ahorroimp_t";"ing_t_i";"ing_t_i_ai";"ing_ot";"ing_t_t";"ing_t_t_ai";"ing_a_p";"ing_a_ob";"ing_a_t";"tipo_vivienda";"vivienda_otro";"div_imp";"alq_imp";"ing_cah";"ing_int";"ing_div";"ing_p_t";"jubvejez_t";"jubinvalidez_t";"montepio_t";"ing_jub";"porfand_t";"pdiscap_t";"pestado_t";"paliment_t";"potras_t";"ing_pen";"suf_t";"subotros_t";"ing_sube";"ing_subc";"becaest_t";"donaciones_t";"remesas_t";"ing_bdr";"salext_t";"otrafuent_t";"ing_otros";"ing_aut";"ing_mon";"ing_total";"ing_prom";"ing_prom_aut";"cse_especificojh";"fact_cal_esi";"decilh";"ing_total_e"
137104;16258;635745;13;13;13123;13123;13291;13291;;1;11;25;1;2012;34;1;5;9;1;7;"1";"20052";1;"0";3;3;1;2;0;0;0;2;1;0;;0;;;;;;"";;;;;;;;;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38949;0;0;38949;0;0;0;38949;38949;38949;12983;12983;24;391,213353148587;1;15237368,8917843
110096;4257;503673;9;9;9108;9108;9059;9059;913;3;10;1;1;2012;47;1;5;3;2;3;"1";"0";1;"0";5;4;1;3;0;0;0;3;1;0;;0;;;;;;"";;;;;;;;;9;"3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;40224.8433468484;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15575,0593438997;0;15575,0593438997;0;0;0;0;0;0;0;0;0;15575,0593438997;55799,9026907481;13949,975672687;0;25;224,653673177953;1;12535653,1024489
142586;19415;662263;8;8;8102;8102;8081;8081;;1;11;13;1;2012;46;1;4;5;1;5;"1";"0";1;"0";5;5;1;4;1;0;1;3;1;0;;0;;;;;;"";;;;;;;;;7;"2";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"";63000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70749;0;0;70749;0;0;0;70749;70749;70749;14149,8;14149,8;8;23,5661666864292;1;1667282,72689818
137749;11326;638778;8;8;8203;8203;8129;8129;922;3;11;7;1;2012;44;1;8;3;1;4;"1";"0";2;"0";4;5;0;5;1;1;0;4;2;2;;0;;;;;;"";;;;;;;;;6;"3";1;0;0;0;0;0;0;0;0;0;0;0;34000;34000;34000;0;0;0;3;"";0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34000;34000;74000;14800;6800;21;119,147695187375;1;8816929,44386578
93823;5436;422550;9;9;9101;9101;9059;9059;902;3;11;15;1;2012;40;1;7;3;2;4;"1";"0";2;"0";4;2;0;2;1;1;0;1;1;0;9;2;;;;;;"";1;1;2;0;1;2;40;40;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;15000;0;1;268,069096748931;1;8042072,90246793
105110;16233;479548;9;9;9102;9102;9059;9059;3547;3;11;5;1;2012;54;1;0;0;2;1;"1";"0";2;"0";5;2;0;2;0;0;0;2;1;0;;0;;;;;;"";;;;;;;;;9;"3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;30000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30000;15000;0;27;256,804722491098;1;7704141,67473294
127156;9473;615945;13;13;13201;13201;13351;13351;;1;11;1;1;2012;40;2;0;4;1;3;"1";"0";3;"1";4;6;5;1;0;0;0;1;1;0;;0;;;;;;"";;;;;;;;;5;"3";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"";0;90000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;15000;0;12;389,595232409817;1;35063570,9168836
150180;19527;698331;3;3;3101;3101;3021;3021;;1;12;5;3;2012;22;2;4;4;1;5;"1";"0";3;"1";1;2;1;1;0;0;0;1;1;0;;0;;;;;;"";;;;;;;;;4;"3";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30135,3092783505;30135,3092783505;0;0;0;0;0;0;0;0;0;30135,3092783505;30135,3092783505;15067,6546391753;0;13;130,487147301033;1;3932270,54076632
96398;6641;492215;9;9;9114;9114;9059;9059;924;3;12;2;1;2012;60;1;5;3;2;3;"1";"0";1;"0";6;3;0;3;2;2;0;1;1;1;6;2;;;;;;"";1;1;1;36;5;2;42;42;;"";;0;0;0;0;15067,6546391753;15067,6546391753;0;0;4000;15067,6546391753;11067,6546391753;0;15067,6546391753;11067,6546391753;0;0;0;3;"";0;30135.3092783505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15067,6546391753;15067,6546391753;45202,9639175258;15067,6546391753;5022,55154639175;1;202,414145792553;1;9149719,32865758
120341;15000;554643;3;3;3101;3101;3021;3021;;1;10;6;1;2012;29;1;4;9;2;7;"1";"0";1;"0";2;4;2;2;2;1;1;0;2;1;;0;;;;;;"";;;;;;;;;3;"3";3;0;0;0;0;60337,2650202726;60337,2650202726;0;0;0;60337,2650202726;60337,2650202726;0;60337,2650202726;60337,2650202726;0;0;0;2;"";999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60337,2650202726;60337,2650202726;60337,2650202726;15084,3162550681;15084,3162550681;8;48,261874770806;1;2911989,52842133
129060;17750;622779;10;10;10301;10301;10041;10041;;1;12;5;1;2012;20;2;1;4;2;5;"1";"0";3;"1";1;3;2;1;1;1;0;0;1;1;9;2;;;;;;"";7;1;6;34;5;2;12;12;;"";;0;0;0;0;30135,3092783505;30135,3092783505;0;0;0;30135,3092783505;30135,3092783505;0;30135,3092783505;30135,3092783505;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15557,8556701031;0;15557,8556701031;0;0;0;0;0;0;0;0;30135,3092783505;45693,1649484536;45693,1649484536;15231,0549828179;10045,1030927835;1;80,8611369563462;1;3694801,26886582
150241;15695;698615;13;13;13112;13112;13191;13191;;1;12;1;2;2012;30;2;4;5;1;5;"1";"0";3;"1";3;3;2;1;1;1;0;0;1;1;9;2;;;;;;"";7;1;6;11;3;2;6;6;;"";;0;0;0;0;30135,3092783505;30135,3092783505;0;0;0;30135,3092783505;30135,3092783505;0;30135,3092783505;30135,3092783505;0;0;0;2;"";999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15557,8556701031;0;15557,8556701031;0;0;0;0;0;0;0;0;30135,3092783505;45693,1649484536;45693,1649484536;15231,0549828179;10045,1030927835;1;710,819034896279;1;32479571,4100163
142477;11906;661674;4;4;4201;4201;4099;4099;15;3;11;8;1;2012;38;1;8;3;1;4;"1";"0";2;"0";4;4;2;2;1;1;0;1;1;0;8;3;1;1;3;2;2;"9";3;4;7;0;1;2;60;0;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;40000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23232;0;23232;0;0;0;0;0;0;0;0;0;23232;63232;15808;0;5;60,3361075894193;1;3815172,75509416
122414;5156;564415;6;6;6310;6310;6042;6042;217;2;11;1;1;2012;46;1;0;0;2;1;"1";"0";3;"1";5;1;0;1;1;1;0;0;1;1;6;3;1;1;1;2;1;"";1;1;8;1;1;2;45;45;;"";;16000;0;0;16000;0;0;0;0;0;0;0;0;16000;16000;0;0;0;2;"";50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16000;16000;16000;16000;16000;1;1331,68688219596;1;21306990,1151354
138302;12955;641394;9;9;9106;9106;9059;9059;222;3;11;1;1;2012;55;1;1;4;2;5;"1";"0";1;"0";6;4;1;3;0;0;0;3;1;0;;0;;;;;;"";;;;;;;;;7;"2";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;20000;0;0;0;0;0;0;0;0;0;0;0;30000;0;30000;15488;0;15488;0;0;0;0;0;0;0;0;30000;45488;65488;16372;7500;12;189,10927147579;1;12384387,9704065
121769;15397;589203;13;13;13119;13119;13131;13131;;1;11;5;1;2012;26;1;1;8;2;6;"1";"20014";1;"1";2;4;2;2;2;2;0;0;1;0;9;3;2;1;3;2;1;"";9;1;1;0;1;2;45;45;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66519;0;0;66519;0;0;0;66519;66519;66519;16629,75;16629,75;1;84,8326021304216;1;5642979,86111352
145713;12402;677385;14;14;14201;14201;14039;14039;905;3;10;3;1;2012;41;1;7;3;2;4;"1";"0";1;"1";4;3;0;3;1;1;0;2;1;0;9;3;2;1;2;4;1;"";1;1;8;0;1;2;30;30;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;50281.0541835605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50281,0541835605;16760,3513945202;0;3;179,357464304764;1;9018282,38093384
109204;16369;531439;5;5;5701;5701;5069;5069;2543;3;10;10;1;2012;19;1;4;4;1;5;"1";"0";2;"1";1;3;1;2;0;0;0;2;2;0;;0;;;;;;"";;;;;;;;;9;"3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50281,0541835605;0;50281,0541835605;0;0;0;50281,0541835605;50281,0541835605;50281,0541835605;16760,3513945202;16760,3513945202;23;62,8255104508138;1;3158932,89508722
147926;19890;687862;5;5;5402;5402;5012;5012;104;2;11;5;1;2012;24;2;8;3;1;4;"1";"0";3;"1";1;3;2;1;0;0;0;1;1;0;;0;;;;;;"";;;;;;;;;9;"2";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;25000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23500;2000;25500;0;0;0;0;0;0;0;0;0;25500;50500;16833,3333333333;0;12;95,2118541380668;1;4808198,63397237
98737;4365;447063;10;10;10306;10306;10069;10069;915;3;10;4;1;2012;45;1;3;3;2;3;"1";"0";2;"1";5;3;1;2;1;1;0;1;1;1;6;2;;;;;;"";1;1;8;0;1;2;36;36;;"";;0;0;0;0;0;0;0;0;0;0;0;15084,3162550681;15084,3162550681;15084,3162550681;0;0;0;3;"";0;20112.4216734242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15575,0593438997;0;15575,0593438997;0;0;0;0;0;0;0;0;15084,3162550681;30659,3755989679;50771,7972723921;16923,9324241307;5028,10541835605;1;57,5487153491441;1;2921851,70899334
133024;18338;616317;8;8;8103;8103;8171;8171;;1;11;1;1;2012;43;1;4;5;1;5;"1";"0";1;"0";4;4;1;3;3;0;3;0;1;0;;0;;;;;;"";;;;;;;;;7;"2";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"";122000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15000;0;15000;0;53289;0;0;53289;0;0;0;53289;68289;68289;17072,25;13322,25;8;232,596399529241;1;15883775,5274523
128889;9609;596223;7;7;7401;7401;7071;7071;;1;12;6;1;2012;61;2;4;5;1;5;"1";"0";3;"1";6;2;0;2;2;2;0;0;1;0;9;3;2;1;1;4;1;"";1;2;8;0;1;2;45;13;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;30135.3092783505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4018,0412371134;4018,0412371134;0;0;0;0;0;0;0;0;0;4018,0412371134;34153,3505154639;17076,6752577319;0;3;59,2112867322832;1;2022263,8302393
148539;5370;690626;8;8;8305;8305;8142;8142;210;2;11;7;1;2012;24;2;4;4;1;5;"1";"0";3;"1";1;3;2;1;0;0;0;1;1;0;;0;;;;;;"";;;;;;;;;9;"6";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;30000;0;30000;23000;0;23000;0;0;0;0;0;0;0;0;30000;53000;53000;17666,6666666667;10000;13;319,904688929458;1;16954948,5132613
139105;19097;645114;13;13;13401;13401;13381;13381;;1;12;2;1;2012;30;1;4;5;1;5;"1";"0";2;"0";3;6;3;3;1;1;0;2;2;0;8;3;1;1;2;2;1;"";9;3;6;0;1;2;48;48;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;80360,824742268;0;80360,824742268;28126,2886597938;0;28126,2886597938;0;0;0;0;0;0;0;0;80360,824742268;108487,113402062;108487,113402062;18081,1855670103;13393,470790378;1;384,020765334398;1;41661304,3175794
136650;18737;633593;13;13;13402;13402;13392;13392;68;2;10;9;1;2012;30;1;8;3;1;4;"1";"0";1;"0";3;3;1;2;1;0;1;1;1;0;;0;;;;;;"";;;;;;;;;9;"3";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15575,0593438997;0;15575,0593438997;0;39167,93558791;0;0;39167,93558791;0;0;0;39167,93558791;54742,9949318097;54742,9949318097;18247,6649772699;13055,9785293033;8;571,633299638994;1;31292918,8249911
138672;13133;643046;6;6;6101;6101;6011;6011;;1;12;8;1;2012;31;1;4;4;1;5;"1";"0";1;"0";3;5;3;2;1;1;0;1;1;0;7;3;1;1;3;2;1;"";3;4;7;0;1;2;50;50;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92422,9845360824;0;0;92422,9845360824;0;0;0;92422,9845360824;92422,9845360824;92422,9845360824;18484,5969072165;18484,5969072165;1;75,8567633214749;1;7010908,46341794
79089;4331;353519;10;10;10201;10201;10119;10119;903;3;10;10;1;2012;30;2;8;3;1;4;"1";"0";3;"1";3;3;1;2;0;0;0;2;1;0;;0;;;;;;"";;;;;;;;;9;"3";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;30168.6325101363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15575,0593438997;0;15575,0593438997;0;0;10056,2108367121;0;10056,2108367121;0;0;0;10056,2108367121;25631,2701806118;55799,9026907481;18599,9675635827;3352,07027890403;13;54,0838486611989;1;3017873,49243604
120497;12406;555341;4;4;4101;4101;4049;4049;4;3;10;9;1;2012;17;1;8;3;1;4;"1";"0";2;"0";1;3;1;2;1;1;0;1;1;1;9;3;2;1;1;4;1;"";1;3;8;0;1;2;45;45;;"";;0;0;0;0;0;0;0;0;0;0;0;20112,4216734242;20112,4216734242;20112,4216734242;0;0;0;4;"";0;30168.6325101363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7787,52967194985;0;7787,52967194985;0;0;0;0;0;0;0;0;20112,4216734242;27899,9513453741;58068,5838555104;19356,1946185035;6704,14055780807;1;88,3810483403211;1;5132162,31678785
128048;15992;592121;13;13;13301;13301;13471;13471;;1;11;1;1;2012;46;1;4;5;1;5;"1";"0";1;"0";5;4;2;2;1;0;1;1;1;0;;0;;;;;;"";;;;;;;;;8;"3";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"";78000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77668;0;0;77668;0;0;0;77668;77668;77668;19417;19417;8;178,003223353271;1;13825154,3514019
126775;12889;586102;13;13;13501;13501;13411;13411;;1;11;1;1;2012;52;2;4;4;1;5;"1";"0";3;"1";5;4;1;3;2;2;0;1;2;2;9;2;;;;;;"";7;1;6;191;8;2;40;40;;"";;0;0;0;0;70000;70000;0;0;0;70000;70000;0;70000;70000;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7744;0;7744;0;0;0;0;0;0;0;0;70000;77744;77744;19436;17500;1;42,7876229020324;1;3326480,95489561
106314;5284;485768;8;8;8105;8105;8092;8092;203;2;11;9;1;2012;53;1;8;3;1;4;"1";"0";3;"1";5;1;0;1;1;1;0;0;1;0;9;3;2;1;2;4;2;"6";12;4;6;0;1;2;36;36;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;20000;0;1;99,3859394798607;1;1987718,78959721
132875;18353;615561;9;9;9101;9101;9031;9031;;1;11;4;1;2012;40;1;7;3;2;4;"1";"0";2;"0";4;4;1;3;1;1;0;2;1;0;7;3;1;1;2;2;1;"";6;4;7;0;1;2;45;45;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;80000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80000;20000;0;1;125,181487031661;1;10014518,9625329
147966;13373;688052;4;4;4303;4303;4079;4079;144;3;11;3;1;2012;48;2;4;4;1;5;"1";"0";3;"1";5;1;0;1;1;1;0;0;1;0;9;3;2;1;1;4;1;"";1;3;8;0;1;2;45;45;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;"SUCESION";0;20000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20000;20000;0;1;33,644359646851;1;672887,19293702
133208;18406;617224;5;5;5304;5304;5032;5032;45;2;11;8;1;2012;33;2;4;5;1;5;"1";"0";3;"1";3;2;1;1;1;0;1;0;1;0;;0;;;;;;"";;;;;;;;;3;"3";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40000;0;40000;0;0;0;40000;40000;40000;20000;20000;8;40,3075223729645;1;1612300,89491858
128988;17688;596720;5;5;5101;5101;5101;5101;;1;12;1;1;2012;53;1;4;4;1;5;"1";"0";3;"1";5;1;0;1;1;1;0;0;1;0;9;3;2;1;3;1;1;"";14;1;1;0;1;2;32;32;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;20090.206185567;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20090,206185567;20090,206185567;0;1;357,797438177418;1;7188224,30565199
139707;19066;698978;8;8;8110;8110;8051;8051;;1;12;1;1;2012;23;1;4;5;1;5;"1";"0";2;"0";1;3;1;2;2;1;1;0;1;1;6;3;2;1;1;1;1;"";2;2;8;23;4;2;32;0;;"";;60270,618556701;0;0;60270,618556701;0;0;0;0;0;0;0;0;60270,618556701;60270,618556701;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60270,618556701;60270,618556701;60270,618556701;20090,206185567;20090,206185567;6;436,110011742878;1;26284620,1665134
139963;71;649181;2;2;2101;2101;2011;2011;;1;12;22;1;2012;53;2;4;4;1;5;"1";"0";1;"1";5;2;0;2;0;0;0;2;1;0;;0;;;;;;"";;;;;;;;;3;"3";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"";100451.030927835;0;0;0;0;0;0;0;0;0;0;0;0;0;40180,412371134;40180,412371134;0;0;0;0;0;0;0;0;0;0;0;40180,412371134;40180,412371134;40180,412371134;20090,206185567;20090,206185567;24;30,9923245569424;1;1245284,38103797
104334;16086;475526;3;3;3103;3103;3059;3059;2127;3;10;14;1;2012;43;1;3;4;2;5;"1";"0";2;"1";4;5;2;3;3;3;0;0;1;0;9;3;1;1;1;2;4;"11";1;4;7;0;1;2;45;37;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;100562.108367121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100562,108367121;20112,4216734242;0;1;48,81811598743;1;4909252,67020662
130581;18112;604586;8;8;8102;8102;8081;8081;;1;10;6;1;2012;64;1;2;7;1;6;"1";"0";1;"1";6;5;1;4;0;0;0;4;1;0;;0;;;;;;"";;;;;;;;;7;"3";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;100562.108367121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100562,108367121;20112,4216734242;0;27;45,9572702464257;1;4621559,99077813
147142;14474;684143;5;5;5101;5101;5101;5101;;1;10;11;1;2012;60;1;8;3;1;4;"1";"0";3;"1";6;1;0;1;0;0;0;1;1;0;;0;;;;;;"";;;;;;;;;5;"2";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;20112.4216734242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20112,4216734242;20112,4216734242;0;21;94,170425600531;1;1893995,3088437
135138;8345;626354;5;5;5601;5601;5161;5161;;1;10;18;2;2012;21;1;4;5;1;5;"1";"0";2;"0";1;4;2;2;1;0;1;1;1;1;;0;;;;;;"";;;;;;;;;7;"3";9;0;0;0;0;0;0;0;0;0;0;0;35196,7379284924;35196,7379284924;35196,7379284924;0;0;0;4;"";0;30168.6325101363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15575,0593438997;0;15575,0593438997;0;0;0;0;0;0;0;0;35196,7379284924;50771,7972723921;80940,4297825284;20235,1074456321;8799,18448212309;8;16,8962704490048;1;1367591,39186428
149466;20005;695202;6;6;6115;6115;6039;6039;290;3;12;4;1;2012;20;1;1;4;2;5;"1";"0";2;"0";1;3;1;2;1;1;0;1;1;1;9;2;;;;;;"";3;1;9;72;7;2;30;45;;"";;0;0;0;0;30135,3092783505;30135,3092783505;0;0;0;30135,3092783505;30135,3092783505;0;30135,3092783505;30135,3092783505;0;0;0;4;"";0;15067.6546391753;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15557,8556701031;0;15557,8556701031;0;0;0;0;0;0;0;0;30135,3092783505;45693,1649484536;60760,8195876288;20253,6065292096;10045,1030927835;1;68,3837258505694;1;4155051,22913632
147528;16635;686039;8;8;8102;8102;8081;8081;;1;11;5;1;2012;56;1;1;4;2;5;"1";"0";1;"0";6;4;1;3;2;2;0;1;2;2;6;3;2;1;1;4;1;"";2;3;8;1;1;2;72;0;;"";;0;0;0;0;28000;28000;0;0;0;28000;28000;0;28000;28000;0;0;0;2;"";50000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14500;0;14500;0;38719;0;0;38719;0;0;0;66719;81219;81219;20304,75;16679,75;6;11,0131729397832;1;894478,892996253
127818;17289;591032;5;5;5301;5301;5031;5031;;1;11;2;1;2012;65;1;4;3;2;3;"1";"0";2;"0";7;4;0;4;3;1;2;1;4;2;;0;;;;;;"";;;;;;;;;7;"2";6;0;0;0;0;8000;8000;0;0;50000;8000;-42000;14000;22000;-28000;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60000;0;0;60000;0;0;0;82000;82000;82000;20500;20500;10;79,9147864064468;1;6553012,48532863
100376;16122;462027;14;14;14102;14102;14039;14039;4028;3;11;15;1;2012;53;1;7;3;2;4;"0";"0";3;"0";5;3;0;3;0;0;0;3;2;0;;0;;;;;;"";;;;;;;;;6;"2";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"";999;0;0;0;0;0;0;0;0;0;0;62770;0;0;0;62770;0;0;0;0;0;0;0;0;0;0;0;62770;62770;62770;20923,3333333333;20923,3333333333;25;46,0730212974374;1;2892003,54684015
109081;3961;499216;6;6;6302;6302;6059;6059;905;3;10;11;1;2012;47;1;1;5;2;5;"1";"0";5;"1";5;1;0;1;0;0;0;1;1;0;;0;;;;;;"";;;;;;;;;9;"3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;"";0;20112.4216734242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1508,43162550682;1508,43162550682;0;0;0;0;0;0;0;0;0;1508,43162550682;21620,853298931;21620,853298931;0;25;147,630188970356;1;3191890,65822152
150672;19905;700916;4;4;4102;4102;4011;4011;;1;12;6;1;2012;26;1;5;9;1;7;"1";"0";1;"1";2;4;2;2;2;1;1;0;1;0;;0;;;;;;"";;;;;;;;;2;"3";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87321,0766752577;0;0;87321,0766752577;0;0;0;87321,0766752577;87321,0766752577;87321,0766752577;21830,2691688144;21830,2691688144;8;199,352749617349;1;17407696,73476
140724;16334;652893;5;5;5501;5501;5071;5071;;1;10;4;1;2012;41;2;5;3;2;3;"0";"0";2;"1";4;4;2;2;1;0;1;1;2;0;;0;;;;;;"";;;;;;;;;5;"3";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;"";0;10056.2108367121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21118,0427570954;0;21118,0427570954;0;0;56314,7806855878;0;56314,7806855878;0;0;0;56314,7806855878;77432,8234426832;87489,0342793953;21872,2585698488;14078,6951713969;12;114,72415294662;1;10037105,3498214
132502;18340;613738;8;8;8106;8106;8071;8071;;1;11;3;1;2012;31;1;1;7;2;6;"1";"0";2;"0";3;3;1;2;1;1;0;1;2;0;7;3;1;1;2;2;2;"6";12;2;1;0;1;2;56;56;;"";;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;"";0;0;5000;0;0;5000;0;0;0;0;0;0;0;0;0;0;23000;0;23000;0;38949;0;0;38949;0;0;0;43949;66949;66949;22316,3333333333;14649,6666666667;1;61,7322678256974;1;4132913,59866262
129083;17929;597251;8;8;8112;8112;8191;8191;;1;12;2;1;2012;49;1;4;4;1;5;"1";"0";2;"1";5;3;0;3;1;0;1;2;2;0;;0;;;;;;"";;;;;;;;;7;"3";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;"";73329.2525773196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15469,4587628866;4175,7493556701;19645,2081185567;0;47363,6655927835;0;0;47363,6655927835;0;0;0;47363,6655927835;67008,8737113402;67008,8737113402;22336,2912371134;15787,8885309278;8;119,843261909429;1;8030562,002444
